EmpID,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,ADEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating
21237,Sage,Morris,16-May-21,14-Apr-22,Senior BI Developer,Susan Barrett,sage.morris@bilearner.com,BPC,Active,Part-Time,Zone C,Part-Time,Voluntary,Hope notice white husband turn manage.,Admin Offices,Engineers,14-12-1944,MA,Project Manager,Male,42691,Black,Widowed,Fully Meets,3
21238,Jaycee,Osborn,02-Jan-20,03-Aug-23,Production Technician I,Thomas Frederick,jaycee.osborn@bilearner.com,NEL,Active,Full-Time,Zone C,Part-Time,Retirement,Become cell want page fight.,Production       ,Splicing,02-12-1972,MA,Laborer,Male,56864,Hispanic,Widowed,Exceeds,2
21239,Ryker,Logan,09-Mar-19,12-Jul-23,Production Technician I,Ryan Jenkins,ryker.logan@bilearner.com,SVG,Voluntarily Terminated,Full-Time,Zone A,Full-Time,Voluntary,Maintain program process present knowledge PM.,Production       ,Field Operations,10-08-1984,MA,Clerk,Male,50055,White,Divorced,Fully Meets,3
21240,Soren,Merritt,07-Mar-19,,Production Technician I,Christopher Smith,soren.merritt@bilearner.com,BPC,Active,Part-Time,Zone A,Full-Time,Unk,,Production       ,Engineers,13-05-1999,MA,Engineer,Female,53726,Hispanic,Divorced,Fully Meets,3
21241,Michaela,Smith,29-Oct-20,26-Jan-21,Production Manager,Rachel Wilkins,michaela.smith@bilearner.com,NEL,Active,Contract,Zone A,Part-Time,Retirement,Treat role defense or common service network.,Production       ,General - Sga,14-03-1957,MA,Manager,Female,50409,Asian,Single,Fully Meets,3
21242,Nathaly,Huffman,24-Sep-19,,IT Support,John Gordon,nathaly.huffman@bilearner.com,BPC,Active,Full-Time,Zone C,Temporary,Unk,,IT/IS,Field Operations,18-08-1996,MA,Technician,Male,69459,Asian,Married,Fully Meets,3
21243,Branson,Schneider,02-Jul-22,,Production Technician II,David Collins,branson.schneider@bilearner.com,SVG,Active,Contract,Zone A,Full-Time,Unk,,Production       ,Field Operations,20-02-1969,MA,Operator,Female,38800,White,Divorced,Fully Meets,3
21244,Kadence,Simon,30-Mar-22,21-Jul-22,BI Director,Robert Ford,kadence.simon@bilearner.com,EW,Terminated for Cause,Full-Time,Zone A,Full-Time,Resignation,Prevent entire business ask meeting contain tree.,IT/IS,Field Operations,10-01-1958,MA,Technician,Male,87307,Black,Married,Fully Meets,3
21245,Dennis,Livingston,06-May-19,,Shared Services Manager,Sarah Carey,dennis.livingston@bilearner.com,NEL,Active,Full-Time,Zone C,Part-Time,Unk,,Software Engineering,Project Management - Con,08-12-1977,MA,Manager,Female,1043,Black,Single,Fully Meets,3
21246,Haiden,Coffey,17-Oct-19,,Production Technician II,Kyle Bell,haiden.coffey@bilearner.com,BPC,Active,Contract,Zone C,Part-Time,Unk,,Production       ,Project Management - Con,07-09-1991,MA,Field Project Manager,Female,5819,Asian,Divorced,Fully Meets,3
21247,Hector,Dalton,24-Aug-21,,Area Sales Manager,Sydney French,hector.dalton@bilearner.com,BPC,Active,Part-Time,Zone A,Part-Time,Unk,,Sales,Field Operations,01-05-1996,TX,Driller,Female,16325,White,Divorced,Exceeds,2
21248,Ermine,Pelletier,04-Aug-19,,Production Technician II,Margaret Lee,ermine.pelletier@bilearner.com,EW,Active,Part-Time,Zone A,Part-Time,Unk,,Production       ,General - Con,19-09-1953,MA,Groundman,Female,2472,Black,Single,Fully Meets,3
21249,Maria,Gonzalez,27-Apr-19,20-Mar-20,IT Support,Jason Miller,maria.gonzalez@bilearner.com,PYZ,Active,Contract,Zone B,Full-Time,Resignation,Address control day. Election safe free capital.,IT/IS,General - Sga,16-01-1948,MA,Administrator,Female,2472,White,Widowed,Fully Meets,3
21250,Case,Russell,13-Oct-20,,Senior BI Developer,Taylor Wright,case.russell@bilearner.com,PL,Active,Full-Time,Zone A,Temporary,Unk,,Admin Offices,Underground,16-02-1979,MA,Laborer,Female,41260,Asian,Divorced,Fully Meets,3
21251,Yadira,Barron,02-Aug-20,30-Dec-22,Administrative Assistant,Tanya Wilson,yadira.barron@bilearner.com,SVG,Active,Full-Time,Zone C,Full-Time,Retirement,Piece manage well onto.,Sales,Catv,26-04-1995,WA,Foreman,Female,78047,Hispanic,Single,Fully Meets,4
21252,Willie,Patterson,09-Sep-22,,Area Sales Manager,Shane Jones,willie.patterson@bilearner.com,CCDR,Active,Contract,Zone B,Full-Time,Unk,,Sales,Wireline Construction,12-11-1997,KY,Lineman,Female,52499,Asian,Single,Fully Meets,2
21253,Urijah,Brandt,19-Apr-20,30-Jul-22,Sales Manager,William Hutchinson,urijah.brandt@bilearner.com,PYZ,Active,Part-Time,Zone C,Part-Time,Voluntary,Hundred nor last.,IT/IS,Engineers,23-09-1943,MA,Engineer,Female,23764,Other,Widowed,Fully Meets,3
21254,Helen,Humphrey,19-Aug-18,,Area Sales Manager,Richard Henry,helen.humphrey@bilearner.com,PYZ,Active,Full-Time,Zone A,Full-Time,Unk,,Sales,General - Con,08-07-1992,NY,Foreman,Male,42080,Other,Married,Fully Meets,1
21255,Gerardo,Sampson,05-Aug-22,30-Jan-23,Production Technician II,Alicia Orr,gerardo.sampson@bilearner.com,WBL,Voluntarily Terminated,Full-Time,Zone C,Part-Time,Voluntary,Left call artist tonight movement history happen.,Production       ,General - Con,24-07-1950,MA,Foreman,Male,40823,Asian,Single,Fully Meets,3
21256,Beau,Olsen,25-Nov-20,,Production Technician I,Jamie Hernandez,beau.olsen@bilearner.com,TNS,Active,Contract,Zone A,Full-Time,Unk,,Production       ,Engineers,19-07-1989,MA,Executive,Female,70318,White,Divorced,Fully Meets,3
21257,Kolten,Kim,27-Sep-21,,Production Technician I,Curtis Gonzales,kolten.kim@bilearner.com,EW,Active,Part-Time,Zone B,Temporary,Unk,,Production       ,Engineers,09-02-1989,MA,Engineer,Female,34501,White,Divorced,Fully Meets,3
21258,Ryann,Tapia,17-Mar-21,,Production Technician I,Kim Mcintyre,ryann.tapia@bilearner.com,CCDR,Active,Contract,Zone A,Part-Time,Unk,,Production       ,Shop (Fleet),19-01-1985,MA,Manager,Female,21985,Other,Widowed,Fully Meets,3
21259,Anthony,Terrell,28-Mar-22,,Production Technician I,Cole Johns,anthony.terrell@bilearner.com,WBL,Active,Contract,Zone B,Full-Time,Unk,,Production       ,Splicing,24-05-1968,MA,Laborer,Female,55466,White,Widowed,Fully Meets,3
21260,Noe,Mann,15-Sep-20,06-Jan-22,Sr. Network Engineer,Felicia Bailey,noe.mann@bilearner.com,WBL,Active,Part-Time,Zone A,Temporary,Involuntary,Will message south game.,IT/IS,Field Operations,04-03-1946,MA,Supervisor,Male,48891,White,Single,Fully Meets,3
21261,Ricardo,Mcdonald,25-Jul-22,,Production Technician I,Jennifer Hernandez,ricardo.mcdonald@bilearner.com,MSC,Active,Full-Time,Zone C,Temporary,Unk,,Production       ,General - Con,04-12-1992,MA,Splicer,Female,15802,Black,Married,Fully Meets,5
21262,Salma,Blackwell,11-Nov-19,,Production Technician I,Robert Adams,salma.blackwell@bilearner.com,PYZ,Active,Part-Time,Zone C,Temporary,Unk,,Production       ,Catv,25-01-1982,MA,Foreman,Female,70511,Asian,Married,Exceeds,3
21263,Ellie,Robbins,15-Sep-22,14-Feb-23,Production Technician I,Alexander Martin,ellie.robbins@bilearner.com,WBL,Active,Contract,Zone B,Temporary,Involuntary,Serve bill write instead pressure life anyone.,Production       ,Catv,03-11-1960,MA,Supervisor,Female,34104,Other,Married,Fully Meets,3
21264,Izabella,Watson,19-Aug-20,14-Nov-21,Production Technician II,Richard Reynolds,izabella.watson@bilearner.com,TNS,Voluntarily Terminated,Full-Time,Zone B,Temporary,Voluntary,According if detail quality difficult.,Production       ,Field Operations,05-06-1986,MA,Laborer,Female,70404,White,Widowed,Needs Improvement,2
21265,Case,Gaines,21-Aug-20,20-Sep-22,Production Technician I,Morgan Smith,case.gaines@bilearner.com,SVG,Active,Full-Time,Zone C,Part-Time,Resignation,Finally feeling often some.,Production       ,Fielders,19-02-1974,MA,Engineer,Male,13899,Black,Married,Exceeds,4
21266,Irene,Melton,10-Apr-21,,Production Technician I,Edgar Moore,irene.melton@bilearner.com,TNS,Active,Full-Time,Zone B,Full-Time,Unk,,Production       ,General - Eng,09-08-1997,MA,Technician,Female,47354,Black,Widowed,Fully Meets,3
21267,Sienna,Bullock,31-Dec-22,,Production Technician II,Miguel Whitehead,sienna.bullock@bilearner.com,SVG,Active,Part-Time,Zone A,Part-Time,Unk,,Production       ,Splicing,20-12-1944,MA,Technician,Female,26670,Hispanic,Widowed,Needs Improvement,3
21268,Precious,Caldwell,17-Mar-22,,Production Technician II,Brittany Brown,precious.caldwell@bilearner.com,NEL,Active,Part-Time,Zone C,Temporary,Unk,,Production       ,Field Operations,17-09-1941,MA,Locator,Female,5855,Asian,Married,Fully Meets,3
21269,Milo,Jensen,01-May-23,,IT Manager - DB,Kimberly Rosales,milo.jensen@bilearner.com,EW,Active,Part-Time,Zone A,Full-Time,Unk,,IT/IS,Engineers,03-12-1971,MA,Project Manager,Male,84923,Black,Divorced,Exceeds,2
21270,Peter,Wong,25-Nov-18,,BI Developer,William Lloyd,peter.wong@bilearner.com,PL,Active,Contract,Zone C,Full-Time,Unk,,IT/IS,Engineers,04-11-1963,MA,Engineer,Female,19115,Hispanic,Married,Fully Meets,3
21271,Damaris,Cisneros,02-Sep-22,24-May-23,Area Sales Manager,Sharon Ruiz,damaris.cisneros@bilearner.com,PL,Future Start,Contract,Zone C,Temporary,Involuntary,Something sense information final building.,Sales,General - Con,13-11-1959,TX,Laborer,Male,93051,Other,Married,Fully Meets,5
21272,Carl,Desimone,16-Nov-18,03-Apr-21,Production Technician I,Daniel Booth,carl.desimone@bilearner.com,PYZ,Active,Contract,Zone B,Temporary,Involuntary,Fine use card current agent.,Production       ,General - Sga,26-08-1986,MA,Supervisor,Male,2061,Asian,Single,Fully Meets,3
21273,Dakota,Salinas,11-Jan-22,26-Oct-22,Production Technician I,Justin Johnson,dakota.salinas@bilearner.com,PYZ,Active,Full-Time,Zone C,Part-Time,Voluntary,Skill shoulder bag suffer.,Production       ,Aerial,29-05-1998,MA,Lineman,Female,69514,Hispanic,Single,Fully Meets,3
21274,Cheyanne,Hess,02-May-21,27-Jun-23,Production Technician I,Charles Williams,cheyanne.hess@bilearner.com,PYZ,Voluntarily Terminated,Full-Time,Zone A,Temporary,Involuntary,Development produce health drop should.,Production       ,Project Management - Con,26-03-1997,MA,Coordinator,Female,90636,White,Single,Exceeds,5
21275,Antoine,Haney,24-Aug-20,02-May-23,Director of Sales,David Roberts,antoine.haney@bilearner.com,CCDR,Active,Contract,Zone B,Part-Time,Resignation,Well energy step may.,Sales,Field Operations,22-09-1978,MA,Engineer,Male,6563,Other,Single,Fully Meets,2
21276,Taryn,Snow,02-Jul-19,26-Nov-22,Production Technician I,Kenneth Bender,taryn.snow@bilearner.com,PYZ,Voluntarily Terminated,Contract,Zone B,Part-Time,Involuntary,Talk it thousand score least try sound.,Production       ,Engineers,29-04-1970,MA,Engineer,Male,72709,Asian,Divorced,Fully Meets,3
21277,Emerson,Grimes,07-Oct-21,31-Dec-21,IT Manager - DB,Mrs. Debra Flynn,emerson.grimes@bilearner.com,MSC,Active,Full-Time,Zone C,Temporary,Retirement,Anything human medical offer dinner hard by.,IT/IS,General - Con,28-03-1995,MA,Laborer,Male,53854,Black,Single,Fully Meets,2
21278,Caylee,Nunez,26-Aug-20,05-Apr-23,Production Technician II,Kevin Mendez,caylee.nunez@bilearner.com,EW,Voluntarily Terminated,Contract,Zone C,Full-Time,Voluntary,Start debate hot fact keep return.,Production       ,Engineers,27-08-1983,MA,Project Manager,Female,46678,Hispanic,Single,Fully Meets,3
21279,Justice,Rhodes,13-Apr-20,28-Nov-22,Production Technician I,Kathleen Hayes,justice.rhodes@bilearner.com,WBL,Voluntarily Terminated,Contract,Zone B,Part-Time,Voluntary,Number environmental next shoulder kid move away.,Production       ,Shop (Fleet),01-07-1985,MA,Welder,Female,48650,Other,Married,Fully Meets,3
21280,Eli,Flores,16-Jun-19,07-Sep-21,Production Technician II,Andrew Norton,eli.flores@bilearner.com,PYZ,Active,Part-Time,Zone C,Part-Time,Involuntary,Same manage return husband try general.,Production       ,Field Operations,12-01-1964,MA,Groundman,Female,67210,Black,Married,Fully Meets,3
21281,Tia,Potter,08-Jul-20,24-Sep-21,Production Technician I,Tonya Moreno,tia.potter@bilearner.com,BPC,Terminated for Cause,Full-Time,Zone A,Temporary,Retirement,Talk into between trip final.,Production       ,Wireline Construction,10-03-1950,MA,Laborer,Male,37659,Other,Divorced,Fully Meets,5
21282,Darian,Potts,17-Aug-20,,Production Technician I,Ms. Diane Bradshaw DVM,darian.potts@bilearner.com,CCDR,Active,Part-Time,Zone B,Temporary,Unk,,Production       ,People Services,20-09-1968,MA,Administration,Female,24637,Black,Divorced,Fully Meets,3
21283,Jordyn,Snyder,28-Mar-22,,Production Technician I,Scott Brown,jordyn.snyder@bilearner.com,BPC,Active,Part-Time,Zone A,Full-Time,Unk,,Production       ,Field Operations,12-09-1998,MA,Supervisor,Male,92640,Hispanic,Divorced,Fully Meets,4
21284,Levi,Hayden,10-Oct-20,05-Aug-22,Production Technician I,Lynn Smith,levi.hayden@bilearner.com,NEL,Active,Contract,Zone A,Full-Time,Voluntary,Reason stock professional clear allow two town.,Production       ,Field Operations,10-08-1944,MA,Laborer,Female,18079,Other,Married,Fully Meets,2
21285,Deanna,Meza,05-Mar-23,04-May-23,Sales Manager,Jennifer Cook,deanna.meza@bilearner.com,SVG,Active,Contract,Zone B,Temporary,Retirement,I western water easy practice dinner none.,IT/IS,Engineers,10-10-1974,MA,Engineer,Female,34659,White,Divorced,Fully Meets,3
21286,Andreas,Torres,11-Aug-18,,CIO,Guy Hansen,andreas.torres@bilearner.com,WBL,Active,Part-Time,Zone A,Full-Time,Unk,,IT/IS,Field Operations,05-04-1947,TX,Laborer,Male,95490,White,Married,Fully Meets,3
21287,Quintin,Solomon,12-Sep-19,,Sr. Network Engineer,Charles Duncan,quintin.solomon@bilearner.com,PL,Active,Part-Time,Zone A,Full-Time,Unk,,IT/IS,Aerial,28-10-1990,MA,Lineman,Male,84152,Black,Divorced,Fully Meets,3
21288,Damien,Howe,18-Jul-19,15-Jan-20,Area Sales Manager,Sarah Petersen,damien.howe@bilearner.com,CCDR,Active,Full-Time,Zone B,Temporary,Retirement,Community material much behind.,Sales,Wireline Construction,16-06-1961,CA,Vp,Male,86009,White,Single,Exceeds,2
21289,Trina,Hendrickson,22-Aug-18,14-Apr-22,Production Technician II,Kaitlyn Hale,trina.hendrickson@bilearner.com,EW,Voluntarily Terminated,Part-Time,Zone A,Full-Time,Involuntary,Look area spend. Deal animal main interesting.,Production       ,Engineers,28-06-1957,MA,Engineer,Female,2021,Hispanic,Married,Fully Meets,2
21290,Justice,Branch,13-Jul-19,,Production Technician I,David Brown,justice.branch@bilearner.com,MSC,Active,Part-Time,Zone C,Part-Time,Unk,,Production       ,Aerial,22-04-1976,MA,Foreman,Male,22165,Asian,Single,Exceeds,3
21291,Darnell,Shelton,25-Nov-19,28-Jan-21,Production Technician II,Alec Phillips,darnell.shelton@bilearner.com,WBL,Active,Contract,Zone C,Temporary,Voluntary,He four soldier employee central term.,Production       ,General - Con,18-02-1995,MA,Laborer,Female,45331,Hispanic,Widowed,Fully Meets,2
21292,Webster L,Butler,15-Feb-22,,Production Manager,Thomas Green,webster l.butler@bilearner.com,BPC,Active,Full-Time,Zone C,Temporary,Unk,,Production       ,Project Management - Con,28-05-1971,MA,Coordinator,Male,2169,Other,Single,Fully Meets,5
21293,Lorenzo,Short,21-Sep-21,,Production Technician I,Samantha Thomas,lorenzo.short@bilearner.com,MSC,Active,Full-Time,Zone C,Temporary,Unk,,Production       ,Shop (Fleet),04-06-1970,MA,Mechanic,Female,90974,Black,Divorced,Fully Meets,1
21294,Leland,Allen,07-Mar-19,31-May-21,Area Sales Manager,Brandon Harris,leland.allen@bilearner.com,BPC,Future Start,Full-Time,Zone C,Part-Time,Voluntary,Buy house certain wrong research chair.,Sales,Wireline Construction,11-12-1965,TX,Splicer,Male,61149,Other,Widowed,Fully Meets,4
21295,Hamish,Garneau,17-Nov-18,27-Dec-19,Production Technician I,Brandy Ferguson,hamish.garneau@bilearner.com,WBL,Active,Full-Time,Zone A,Part-Time,Involuntary,Mr everyone identify how pressure way.,Production       ,Field Operations,28-06-1952,MA,Laborer,Male,1550,Hispanic,Widowed,Fully Meets,2
21296,Kaitlynn,Herman,24-Nov-19,,Production Technician II,Tamara Carter,kaitlynn.herman@bilearner.com,BPC,Active,Full-Time,Zone B,Full-Time,Unk,,Production       ,Wireline Construction,25-04-1978,MA,Billing,Female,55947,Black,Divorced,Fully Meets,3
21297,Isis,Ayala,23-Oct-19,09-Jul-22,Sales Manager,Johnny Parker,isis.ayala@bilearner.com,EW,Active,Contract,Zone B,Part-Time,Involuntary,Book fill person size institution number attack.,IT/IS,Catv,03-02-1986,MA,Foreman,Male,47015,Black,Widowed,Fully Meets,3
21298,Amber,Ross,01-Oct-21,,Software Engineer,Mary Mendoza,amber.ross@bilearner.com,PYZ,Active,Full-Time,Zone B,Part-Time,Unk,,Software Engineering,Wireline Construction,24-12-1998,MA,Project Manager,Female,52694,Black,Widowed,Fully Meets,3
21299,Carlos,Mccoy,18-Feb-20,,IT Manager - Support,Carlos Clarke,carlos.mccoy@bilearner.com,BPC,Active,Full-Time,Zone A,Temporary,Unk,,IT/IS,Aerial,23-01-2000,MA,Lineman,Male,52491,Other,Widowed,Fully Meets,4
21300,Yahir,Serrano,05-Aug-20,,Production Technician I,Riley Schultz,yahir.serrano@bilearner.com,MSC,Active,Part-Time,Zone A,Full-Time,Unk,,Production       ,Aerial,03-04-1981,MA,Lineman,Female,64124,White,Single,Fully Meets,3
21301,Elliot,Phillips,29-May-21,03-Sep-22,BI Developer,Christopher Meyer,elliot.phillips@bilearner.com,MSC,Terminated for Cause,Contract,Zone A,Full-Time,Voluntary,Item many international assume almost whole.,IT/IS,Engineers,30-08-1961,MA,Field Project Manager,Female,59443,Hispanic,Divorced,Fully Meets,3
21302,Jaquan,Rowland,30-Aug-21,,Production Technician I,Anthony Murray,jaquan.rowland@bilearner.com,WBL,Active,Contract,Zone B,Full-Time,Unk,,Production       ,Fielders,02-12-1994,MA,Engineer,Female,88976,Other,Widowed,Fully Meets,3
21303,Justice,Pineda,21-Mar-19,,Production Manager,Curtis Fitzpatrick,justice.pineda@bilearner.com,PL,Active,Part-Time,Zone A,Part-Time,Unk,,Production       ,General - Sga,25-10-1950,MA,Project Coordinator,Female,12732,Other,Married,Fully Meets,3
21304,Patrick,Mckinney,10-Jan-22,11-May-23,Production Technician I,Cassandra Cox,patrick.mckinney@bilearner.com,CCDR,Active,Full-Time,Zone B,Temporary,Involuntary,New out peace director fish.,Production       ,Wireline Construction,01-10-1951,MA,Foreman,Female,50781,Hispanic,Divorced,Fully Meets,3
21305,Anya,Morton,09-Mar-22,18-May-23,Production Technician II,Kimberly Roth,anya.morton@bilearner.com,PYZ,Active,Contract,Zone C,Temporary,Retirement,Various various decide per clear miss.,Production       ,Yard (Material Handling),27-01-1986,MA,Runner,Female,86107,Asian,Divorced,Fully Meets,3
21306,Rey,Morton,20-Jun-20,,Production Technician I,Brandon Atkinson,rey.morton@bilearner.com,SVG,Active,Contract,Zone C,Full-Time,Unk,,Production       ,General - Con,22-04-2000,MA,Laborer,Female,2308,White,Single,Fully Meets,2
21307,Alden,Powers,04-Jul-19,,BI Developer,Elizabeth Walker,alden.powers@bilearner.com,NEL,Active,Contract,Zone B,Full-Time,Unk,,IT/IS,Wireline Construction,21-01-1981,MA,Clerk,Male,71994,Asian,Single,Fully Meets,3
21308,Armani,Rogers,04-Jan-21,28-Apr-22,IT Support,Kelly Waters,armani.rogers@bilearner.com,TNS,Active,Contract,Zone C,Full-Time,Resignation,Real build something family save.,IT/IS,General - Con,06-08-1963,CT,Technician,Male,58818,White,Single,Fully Meets,2
21309,Elisa,Henry,02-Feb-19,03-Feb-23,Production Technician II,Taylor Morris,elisa.henry@bilearner.com,PYZ,Active,Part-Time,Zone A,Part-Time,Resignation,Common no sure wonder up although.,Production       ,Yard (Material Handling),10-03-1943,MA,Manager,Female,10110,Black,Widowed,Fully Meets,3
21310,Constance,Sloan,20-May-21,,Production Technician II,Sean Marsh,constance.sloan@bilearner.com,BPC,Active,Full-Time,Zone C,Part-Time,Unk,,Production       ,Field Operations,15-11-1946,MA,Laborer,Female,1851,Asian,Widowed,Needs Improvement,4
21311,Markus,Robles,02-Jun-23,,Production Technician II,Nicholas Torres,markus.robles@bilearner.com,MSC,Active,Part-Time,Zone B,Part-Time,Unk,,Production       ,Engineers,05-03-1992,MA,Engineer,Female,23634,White,Widowed,Fully Meets,3
21312,Harold,Reid,23-Dec-21,,Production Technician I,Lisa Reed,harold.reid@bilearner.com,TNS,Active,Contract,Zone C,Part-Time,Unk,,Production       ,Engineers,17-10-2000,MA,Engineer,Male,40621,Black,Divorced,PIP,3
